足掛かり,[あしがかり],③,143.1,"【名词】
1.脚手架，脚踏板。（高い所へ昇るとき、足をふみかける所。足場。）
2.线索，立足点。（事に着手するいとぐち。拠点。）
3.同：足掛り
","この崖には足掛（か）りがない。
这悬崖没有脚蹬的地方。",143.2
味気ない1,[あじけない],④,144.1,"【形容词/イ形容词】
1.无价值的，没有用的，乏味的，没有乐趣的，无聊的。
","味気ない人生
无趣的人生",144.2
味気ない2,[あじきない],④,145.1,"【形容词/イ形容词】
1.乏味，没意思，无聊。是「あじけない」较陈旧的说法。（あじけない。つまらない。）
","「味気ない世の中」となげく悲観論者。
慨叹“人生无聊”的悲观论者。",145.2
明日1,[あす],◎或②,146.1,"【名词】
1.明天；将来。
","明日をも知れない命。
命在旦夕。",146.2
明日2,[みょうにち],①,147.1,"【名词】
1.明日，明天。
",,
明日3,[あした],③,148.1,"【名词】
1.明天。
",,
足取り,[あしどり],◎或④,149.1,"【名词】
1.脚步，步伐。（足の運び方。足つき。歩調。）
2.行踪，踪迹。逃走所经过的路线。（逃げていった経路。）
3.行情的动向。（相場の動向。）
","元気な足取りで歩く。
迈着矫健的步伐走路。",149.2
足並み,[あしなみ],◎,150.1,"【名词】
1.脚步；步调；步伐。（一緒に歩く時の、足の運び方。歩調。）
","足並（み）を揃えて歩く。
齐步走。",150.2
足場,[あしば],③,151.1,"【名词】
1.立足处，搭脚处，踏板；［建築用の］脚手（架）。（高いところで作業をするために、丸太、鋼管などで組み立てた仮設の構造物。）
2.（精神上的）立脚点，基础。（物事をしようとする時のよりどころ。土台。）
3.脚下，下脚处。（足を踏みつける場所。また、足元の具合。足掛かり。）
4.交通之便。（交通の便）
","足場を組む。
搭脚手架。",151.2
足踏み,[あしぶみ],③或④,152.1,"【自动词·サ变/三类】
1.停滞不前；停顿。
2.踏步。
","足踏みをして暖を取る。
踏步取暖。",152.2
足元,[あしもと],③或④,153.1,"【名词】
1.脚下，身边，脚步，步伐，眼前，附近。
","足元にご用心。
留神脚下。",153.2
あしらう,[あしらう],③,154.1,"【他动词·五段/一类】
1.招待，接待。
2.对待，应付，对付。
3.操纵，摆布。
4.配合。
","相手を適当にあしらっておく。
随便敷衍对方。",154.2
味わう,[あじわう],③或◎,155.1,"【他动词·五段/一类】
1.品味。
2.玩味，欣赏。领略事物的深层意味或妙处。
3.体验。
","よく味わって食べてください。
请仔细品尝。",155.2
預かる,[あずかる],③,156.1,"【他动词·五段/一类】
1.暂存，（代人）保管。
2.担任，管理，负责。
3.保留，暂不公开。
","友達の荷物を預かる。
替朋友保管行李。",156.2
与る,[あずかる],③,157.1,"【自动词·五段/一类】
1.参与；参加；干预。（物事にかかわりをもつ。関係する。関与する。）
2.蒙。受。（主に目上から、好意の表れとしてあることを受ける。こうむる。）
","立案に与る。
参与拟订。",157.2
預ける,[あずける],③,158.1,"【他动词·一段/二类】
1.寄存；存放；将某人或钱物放在别人身边，请其代为照顾或保管；把纠纷交给别人解决或把胜负交给别人决定。
2.委托，托付（他人），交给；委以管理和经营的责任。
3.（把身体）倚靠在……上。
","金を銀行に預ける。
把钱存银行里。",158.2
汗,[あせ],①,159.1,"【名词】
1.汗；反潮；努力；汗水。
","暑くて汗をかく。
热得出汗。",159.2
汗ばむ,[あせばむ],③,160.1,"【自动词·五段/一类】
1.出汗、冒汗，汗津津，汗液渗出来。（汗がにじみ出てからだがじっとりする。）
","汗ばむような陽気だ。
天热得沁出汗来。",160.2
汗疹,[あせも],,161.1,"【名词】
1.痱子
","汗疹ができる。
起痱子。",161.2
焦る,[あせる],②,162.1,"【自他·五段/一类】
1.焦躁，急躁，着急。
","そう焦るな。
别那么着急。",162.2
褪せる,[あせる],②,163.1,"【自动词·一段/二类】
1.退色，掉色，走色。（時間が経過したり、光線が当たったりして、色が薄くなる。）
2.减弱，衰退。（元の美しさや力が失う。衰える。）
","色の褪せた洋服。
走了色的西服。",163.2
あそこ,[あそこ],◎,164.1,"【代词】
1.那儿，那里（あの場所。あすこ）。
2.那种局面，那种情况（物事の局面や事態の進展の度合を指し示す）。
","その本はあそこにあります
那本书在那里。",164.2
遊ばす,[あそばす],③,165.1,"【他动词·五段/一类】
1.使……玩耍，叫……玩。（遊ぶようにする。遊びをさせる。遊ばせる。）
2.使闲起来，闲置不用。（人材·場所·道具などを活用しないままでおく。）
3.做，为。（「する」の尊敬語。なさる。）
4.表示极恭敬的意思。（「お…あそばす」「ご（御）…あそばす」の形で用いて、尊敬の意を表す。）
","子供を砂場で遊ばす。
让孩子在沙坑玩儿。",165.2
遊ぶ,[あそぶ],◎,166.1,"【自动词·五段/一类】
1.玩，游玩。
2.游荡，不务正业。
3.游历，游学，
","皆でトランプをして遊んだ。
大家打扑克牌玩。",166.2
仇,[あだ],②,167.1,"【名词】
1.仇人，仇敌。（かたき。）
2.仇恨；复仇。（うらみ、怨恨）
3.危害；报复；毁灭。（害悪、害をなすもの。）
","仇を討つ。
报仇。",167.2
徒1,[いたずら],◎,168.1,"【形容动词/ナ形容词】
1.无益，无法起作用；很闲的样子。
","いたずらに時間を費やす。
白费时间。",168.2
徒2,[あだ],②,169.1,"【形容动词/ナ形容词】
1.俳句用语。
2.飘渺虚幻，短暂的。
3.虚情假意，轻浮状。
4.徒劳，空，白。
","せっかくの好意をあだにしてはいけない。
不能辜负这难得的好意。",169.2
徒3,[と],①,170.1,"【名词】
1.徒辈，党徒。
","学問の徒。
有学问的人们，文人。",170.2
徒4,[かち],①,171.1,"【名词】
1.步行，徒步。
2.武士身份之一，不允许骑马的武士。
3.同：徒歩
","かち歩き大会の目的は、心身の鍛練、自己への挑戦。
徒步行走的目的是为了锻炼身心，挑战自我。",171.2
徒5,[ただ],①,172.1,"【副词】
1.无特别意思，只，不过，白费。
【形容动词/ナ形容词】
1.平凡，普通。
2.白费，白给，白白。
","入場料をただにする。
不收入场费。",172.2
徒6,[むだ],◎,173.1,"【名·形容动词/ナ形容词】
1.无益，无效。
","忠告しても無駄だ。
好言相劝也是白费。",173.2
価,[あたい],◎,174.1,"【名词】
1.价值；价钱；数值。（価値、値打ち。値段。）
2.同：値
","価が高い。
价钱高。",174.2
値1,[ね],◎,175.1,"【名词】
1.价格；东西的价值。
","値が張る。
价钱贵。",175.2
値2,[あたい],◎,176.1,"【名词】
1.商品价格；价值；数值。
","価が高い。
价钱高。",176.2
与える,[あたえる],◎,177.1,"【他动词·一段/二类】
1.给与，给予，供给。
2.使蒙受，使遭到，使承受。
3.分配，布置。
","彼はその研究で博士号を与えられた。
他因该项研究，被授予博士学位。",177.2
あたかも,[あたかも],①,178.1,"【副词】
1.恰似，犹如，宛如，正好。
","日差しが暖かであたかも春の様だ。
阳光和煦，好象春天一般。",178.2
頭1,[かしら],③,179.1,"【名词】
1.头，脑袋。
2.头发。
3.第一，顶端；最初，最上方，最前面的事物。
4.头目，首领。
","頭，右。
向右，看！",179.2
頭2,[がしら],◎,180.1,"【接续词】
1.就在……的时候。刚一……。（その時、そのとたん。）
2.表示日、月和时间的开始。（月日·時刻の初めの意。）
3.最优秀、最出色的人。（その中の一番の者の意。）
","出会い頭。
刚一见面。",180.2
頭3,[あたま],③或②,181.1,"【名词】
1.头，脑袋。
2.智力，识别力，判断力，思考。
3.头发。
4.上端，顶上。
5.先，最初，开始，开头。
6.首领，头目，首长。
7.人，人数。
","軽く頭を下げて挨拶をする。
轻轻点头行礼。",181.2
頭4,[とう],①,182.1,"【名词】
1.头，脑袋。（あたま。）
2.首领，地位高的人。（組織の長。）
3.开始。（物のはじめ。最初。）
4.附近，周围。（ほとり。あたり。）
5.计算大型四蹄动物的量词。（牛·馬·犬などの動物を数える語。）
","牛５頭。
五头牛。",182.2
頭5,[かぶり],,183.1,"【名词】
1.头。
2.幼儿摇头。
","頭を振る。
摇头。",183.2
頭6,[ず],◎,184.1,"【名词】
1.头，脑袋。
","頭が高い。
傲慢。无礼。自高自大。",184.2
頭7,[つむり],◎③,185.1,"【名词】
1.“头”的旧称。（「あたま」の意の老人ご。）
",,
頭8,[こうべ],③,186.1,"【名词】
1.头，首。（あたま。）
2.《相关惯用句》
","頭を垂れる。
垂首。",186.2
頭金,[あたまきん],◎,187.1,"【名词】
1.首付，首期付款。在分期付款销售或延期付款销售中，于契约成立同时，作为价金的一部分而付出的某程度的金额。
2.同：てきん
",,
新しい,[あたらしい],④,188.1,"【形容词/イ形容词】
1.新的。
2.新鲜的。
3.从未有过的。
4.时髦的。
","新しい服で出掛ける。
穿新衣服出去。",188.2
辺り,[あたり],①,189.1,"【名词】
1.附近；周围。
【接头/接尾】
1.大体估计；大约，大致；预计；例如。
","辺りには誰もいなかった。
周围一个人影也没有。",189.2
当たり前,[あたりまえ],◎,190.1,"【名·形容动词/ナ形容词】
1.当然，用不着说的。
2.普通，一般，平常。
","人間として当（た）り前の事をしたまでだ。
只不过是做了作为人应当做的事情。",190.2
当たる,[あたる],◎,191.1,"【自动词·五段/一类】
1.碰上，撞上。
2.命中，猜中。
3.合适，恰当。
4.相当于，合 。
5.晒，照。
6.摸情况，探查情况。
7.中毒，有害于身体。
8.分配，指派。
9.对家属、部下等发火，生气。
10.应付，应对。
11.待人刻薄。
12.处于重要的时机、阶段、当口。
13.剃，刮。
","ボールが顔に当たった。
球打着了脸。",191.2
あちこち,[あちこち],②或③,192.1,"【代词】
1.这边那边，到处，各处。指示各种各样的场所、方向。
【形容动词/ナ形容词】
1.相反的，颠倒的，正相反的，言行不一的。
","中国をあちこち旅行してまわる。
在中国各地旅行。",192.2
あちら,[あちら],◎,193.1,"【代词】
1.那里，外国。
2.对方，那一方面。
3.他，她，那位。
4.那个。
5.那儿，那里，那边。
","あちらに見えるのは富士山です。
在那边看到的是富士山。",193.2
熱い,[あつい],②,194.1,"【形容词/イ形容词】
1.热，烫。温度非常高。
2.热中，热心，热爱，热情。
","あっ，熱い。
哟，好烫啊!",194.2
暑い,[あつい],②,195.1,"【形容词/イ形容词】
1.热。
","今日はとても暑い。
今天很热。",195.2
厚い,[あつい],◎,196.1,"【形容词/イ形容词】
1.厚。
2.深厚，优厚。
","厚い板。
厚木板。",196.2
篤い,[あつい],②,197.1,"【形容词/イ形容词】
1.危笃，重病。
","病が篤い。
病危。",197.2
悪化,[あっか],◎,198.1,"【名·自动词·サ变/三类】
1.恶化；变坏。
","病状が悪化した。
病情恶化了。",198.2
扱う,[あつかう],◎或③,199.1,"【他动词·五段/一类】
1.处理，照顾，担任，担当。
2.细心操纵。
3.接待，对待，应酬。
4.经营，买卖。
5.调停，说和。
","こわれやすいから大切に扱って下さい。
容易坏，请细心使用。",199.2
呆気ない,[あっけない],④,200.1,"【形容词/イ形容词】
1.太简单的；没意思的；没劲的；不尽兴的；不过瘾的。
","呆気ない幕切れだった。
结局太不尽兴了。",200.2
あっさり,[あっさり],③,201.1,"【副词·自动词·サ变/三类】
1.清淡的样子，淡泊的样子。
2.轻易，简单的样子。
","あっさりした料理。
清淡的菜肴。",201.2
圧縮,[あっしゅく],◎,202.1,"【名·他动词·サ变/三类】
1.（数据）压缩。
2.（长度）缩短。
3.（体积）压缩。
","圧縮空気。
压缩空气。",202.2
斡旋,[あっせん],◎,203.1,"【名词】
1.【他动·三类】 ;帮助，关照；斡旋；介绍。（間に入って、両者の間がうまくいくようにとりもつこと）
","友人の斡旋でA氏と会見した。
经朋友的协助会见了A先生。",203.2
圧倒,[あっとう],◎,204.1,"【名·他动词·サ变/三类】
1.压倒，胜过，超过。
","わが軍は緒戦において敵を圧倒した。
我军在初战中压倒了敌军。",204.2
圧迫,[あっぱく],◎,205.1,"【名·他动词·サ变/三类】
1.压迫。用强力压住。
2.使用武力或权利等进行压制。
","胸部に圧迫感を感ずる。
胸部有压迫感。",205.2
